OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID,PLAYOFF
1140,Bruce,Alexander,9.0,29600059,0
1153,Joe,Crawford,17.0,29600059,0
1165,Luis,Grillo,8.0,29600059,0
1146,Tony,Brothers,56.0,29600121,0
1157,Terry,Durham,31.0,29600121,0
1177,Ed,Middleton,18.0,29600121,0
1142,Dick,Bavetta,27.0,29600114,0
1147,Mike,Callahan,24.0,29600114,0
1202,Tommie,Wood,39.0,29600114,0
1151,Sean,Corbin,64.0,29600130,0
1144,Ted,Bernhardt,16.0,29600130,0
1152,Dan,Crawford,43.0,29600130,0
1145,Joe,Borgia,33.0,29600146,0
1182,Ronnie,Nunn,34.0,29600146,0
1194,Bill,Spooner,38.0,29600146,0
1151,Sean,Corbin,64.0,29600161,0
1168,David,Jones,36.0,29600161,0
1165,Luis,Grillo,8.0,29600188,0
1153,Joe,Crawford,17.0,29600188,0
1186,Blane,Reichelt,37.0,29600188,0
1148,James,Capers,19.0,29600213,0
1167,Steve,Javie,29.0,29600213,0
1157,Terry,Durham,31.0,29600213,0
1158,Hugh,Evans,25.0,29600221,0
1201,Leon,Wood,40.0,29600221,0
1199,Tom,Washington,49.0,29600221,0
1146,Tony,Brothers,56.0,29600247,0
1157,Terry,Durham,31.0,29600247,0
1192,Bennett,Salvatore,15.0,29600247,0
1176,Monty,McCutchen,58.0,29600248,0
1158,Hugh,Evans,25.0,29600248,0
1163,Bernie,Fryer,7.0,29600248,0
1363,Bennie,Adams,47.0,29600365,0
1199,Tom,Washington,49.0,29600365,0
1158,Hugh,Evans,25.0,29600365,0
1163,Bernie,Fryer,7.0,29600689,0
1199,Tom,Washington,49.0,29600689,0
1164,Ron,Garretson,10.0,29600767,0
1144,Ted,Bernhardt,16.0,29600767,0
1151,Sean,Corbin,64.0,29600767,0
1145,Joe,Borgia,33.0,29600762,0
1190,Eddie,Rush,32.0,29600762,0
1167,Steve,Javie,29.0,29600762,0
1150,Jimmy,Clark,6.0,29700013,0
1194,Bill,Spooner,22.0,29700013,0
1142,Dick,Bavetta,27.0,29700013,0
1192,Bennett,Salvatore,15.0,29700004,0
1157,Terry,Durham,31.0,29700004,0
1176,Monty,McCutchen,58.0,29700004,0
1159,Kevin,Fehr,62.0,29700025,0
1142,Dick,Bavetta,27.0,29700025,0
1150,Jimmy,Clark,6.0,29700025,0
1363,Bennie,Adams,47.0,29700041,0
1199,Tom,Washington,49.0,29700041,0
1158,Hugh,Evans,25.0,29700041,0
1195,Derrick,Stafford,14.0,29700056,0
1160,Nolan,Fine,50.0,29700056,0
1140,Bruce,Alexander,9.0,29700056,0
1194,Bill,Spooner,22.0,29700085,0
1159,Kevin,Fehr,62.0,29700085,0
1167,Steve,Javie,29.0,29700085,0
1151,Sean,Corbin,64.0,29700113,0
1168,David,Jones,36.0,29700113,0
1142,Dick,Bavetta,27.0,29700113,0
1184,Ron,Olesiak,44.0,29700144,0
1167,Steve,Javie,29.0,29700144,0
1188,Leroy,Richardson,51.0,29700144,0
1204,Derek,Richardson,63.0,29700169,0
1166,Hue,Hollins,42.0,29700169,0
1140,Bruce,Alexander,9.0,29700169,0
1167,Steve,Javie,29.0,29700178,0
1168,David,Jones,36.0,29700178,0
1194,Bill,Spooner,22.0,29700178,0
1195,Derrick,Stafford,14.0,29700254,0
1163,Bernie,Fryer,7.0,29700254,0
1204,Derek,Richardson,63.0,29700254,0
1180,Jack,Nies,35.0,29700258,0
1174,Ken,Mauer,41.0,29700258,0
1193,Michael,Smith,59.0,29700258,0
1168,David,Jones,36.0,29700281,0
1167,Steve,Javie,29.0,29700281,0
1151,Sean,Corbin,64.0,29700281,0
1177,Ed,Middleton,18.0,29700374,0
1201,Leon,Wood,40.0,29700374,0
1192,Bennett,Salvatore,15.0,29700374,0
1203,Mark,Wunderlich,61.0,29700385,0
1148,James,Capers,19.0,29700385,0
1181,Tommy,Nunez,28.0,29700385,0
1181,Tommy,Nunez,28.0,29700409,0
1186,Blane,Reichelt,37.0,29700409,0
1185,Violet,Palmer,66.0,29700409,0
1168,David,Jones,36.0,29700438,0
1150,Jimmy,Clark,6.0,29700438,0
1143,Gary,Benson,30.0,29700438,0
1204,Derek,Richardson,63.0,29700712,0
1161,Joe,Forte,45.0,29700712,0
1140,Bruce,Alexander,9.0,29700712,0
1183,Bill,Oakes,21.0,29700778,0
1185,Violet,Palmer,66.0,29700778,0
1186,Blane,Reichelt,37.0,29700778,0
1146,Tony,Brothers,56.0,29700804,0
1192,Bennett,Salvatore,15.0,29700804,0
1177,Ed,Middleton,18.0,29700804,0
1181,Tommy,Nunez,28.0,29700842,0
1193,Michael,Smith,59.0,29700842,0
1151,Sean,Corbin,64.0,29700842,0
1159,Kevin,Fehr,62.0,29700915,0
1195,Derrick,Stafford,14.0,29700915,0
1168,David,Jones,36.0,29700915,0
1165,Luis,Grillo,8.0,29701032,0
1179,Rodney,Mott,71.0,29701032,0
1157,Terry,Durham,31.0,29701032,0
1661,Rashan,Michel,74.0,29701045,0
1183,Bill,Oakes,21.0,29701045,0
1186,Blane,Reichelt,37.0,29701045,0
1163,Bernie,Fryer,7.0,29701113,0
1198,Scott,Wall,60.0,29701113,0
1147,Mike,Callahan,24.0,29701113,0
1186,Blane,Reichelt,37.0,29701140,0
1181,Tommy,Nunez,28.0,29701140,0
1180,Jack,Nies,35.0,29701140,0
1159,Kevin,Fehr,62.0,29800006,0
1161,Joe,Forte,45.0,29800006,0
1155,JB,DeRosa,52.0,29800006,0
1203,Mark,Wunderlich,61.0,29800007,0
1163,Bernie,Fryer,7.0,29800007,0
1662,Bill,Kennedy,73.0,29800007,0
1158,Hugh,Evans,25.0,29800010,0
1165,Luis,Grillo,8.0,29800010,0
1146,Tony,Brothers,56.0,29800010,0
1200,Greg,Willard,57.0,29800041,0
1661,Rashan,Michel,74.0,29800041,0
1164,Ron,Garretson,10.0,29800041,0
1195,Derrick,Stafford,14.0,29800042,0
1204,Derek,Richardson,63.0,29800042,0
1168,David,Jones,36.0,29800042,0
1152,Dan,Crawford,43.0,29800038,0
1185,Violet,Palmer,66.0,29800038,0
1157,Terry,Durham,31.0,29800038,0
1195,Derrick,Stafford,14.0,29800059,0
1163,Bernie,Fryer,7.0,29800059,0
1204,Derek,Richardson,63.0,29800059,0
1159,Kevin,Fehr,62.0,29800060,0
1155,JB,DeRosa,52.0,29800060,0
1142,Dick,Bavetta,27.0,29800060,0
1150,Jimmy,Clark,6.0,29800061,0
1162,Scott,Foster,48.0,29800061,0
1202,Tommie,Wood,39.0,29800061,0
1160,Nolan,Fine,50.0,29800075,0
1180,Jack,Nies,35.0,29800075,0
1201,Leon,Wood,40.0,29800075,0
1830,Marc,Davis,64.0,29800101,0
1167,Steve,Javie,29.0,29800101,0
1162,Scott,Foster,48.0,29800101,0
1180,Jack,Nies,35.0,29800137,0
1201,Leon,Wood,40.0,29800137,0
1193,Michael,Smith,59.0,29800137,0
1164,Ron,Garretson,10.0,29800185,0
1363,Bennie,Adams,47.0,29800185,0
1200,Greg,Willard,57.0,29800185,0
1170,Denise,Kantner,65.0,29800238,0
1157,Terry,Durham,31.0,29800238,0
1163,Bernie,Fryer,7.0,29800238,0
1155,JB,DeRosa,52.0,29800289,0
1142,Dick,Bavetta,27.0,29800289,0
1170,Denise,Kantner,65.0,29800289,0
1165,Luis,Grillo,8.0,29800292,0
1195,Derrick,Stafford,14.0,29800292,0
1661,Rashan,Michel,74.0,29800292,0
1180,Jack,Nies,35.0,29800383,0
1830,Marc,Davis,64.0,29800383,0
1827,George,Toliver,23.0,29800383,0
1198,Scott,Wall,60.0,29800387,0
1154,Bob,Delaney,26.0,29800387,0
1181,Tommy,Nunez,28.0,29800387,0
1159,Kevin,Fehr,62.0,29800466,0
1203,Mark,Wunderlich,61.0,29800466,0
1158,Hugh,Evans,25.0,29800466,0
1203,Mark,Wunderlich,61.0,29800506,0
1189,Phil,Robinson,70.0,29800506,0
1825,Mike,Mathis,13.0,29800506,0
1174,Ken,Mauer,41.0,29800717,0
1825,Mike,Mathis,13.0,29800717,0
1202,Tommie,Wood,39.0,29800717,0
1200,Greg,Willard,57.0,29900157,0
1363,Bennie,Adams,47.0,29900157,0
1181,Tommy,Nunez,28.0,29900157,0
1662,Bill,Kennedy,73.0,29900200,0
1168,David,Jones,36.0,29900200,0
1155,JB,DeRosa,52.0,29900200,0
1826,Jess,Kersey,20.0,29900226,0
1194,Bill,Spooner,22.0,29900226,0
1204,Derek,Richardson,63.0,29900226,0
1144,Ted,Bernhardt,16.0,29900315,0
2001,Jason,Phillips,67.0,29900315,0
1167,Steve,Javie,29.0,29900315,0
1828,Hank,Armstrong,46.0,29900468,0
1167,Steve,Javie,29.0,29900468,0
1188,Leroy,Richardson,51.0,29900468,0
1828,Hank,Armstrong,46.0,29900509,0
1152,Dan,Crawford,43.0,29900509,0
1172,Jim,Kinsey,53.0,29900509,0
1147,Mike,Callahan,24.0,29900514,0
1180,Jack,Nies,35.0,29900514,0
1179,Rodney,Mott,71.0,29900514,0
1190,Eddie,Rush,32.0,29900517,0
1202,Tommie,Wood,39.0,29900517,0
1825,Mike,Mathis,13.0,29900517,0
1160,Nolan,Fine,50.0,29900620,0
1165,Luis,Grillo,8.0,29900620,0
1198,Scott,Wall,60.0,29900620,0
1150,Jimmy,Clark,6.0,29900721,0
1192,Bennett,Salvatore,15.0,29900721,0
1151,Sean,Corbin,33.0,29900721,0
1148,James,Capers,19.0,29900977,0
1190,Eddie,Rush,32.0,29900977,0
1188,Leroy,Richardson,51.0,29900977,0
1160,Nolan,Fine,50.0,29901018,0
1198,Scott,Wall,60.0,29901018,0
1163,Bernie,Fryer,7.0,29901018,0
1151,Sean,Corbin,33.0,29901052,0
1144,Ted,Bernhardt,16.0,29901052,0
1164,Ron,Garretson,10.0,29901052,0
1156,Tim,Donaghy,21.0,29901048,0
1176,Monty,McCutchen,58.0,29901048,0
1167,Steve,Javie,29.0,29901048,0
1179,Rodney,Mott,71.0,29901138,0
1152,Dan,Crawford,43.0,29901138,0
1147,Mike,Callahan,24.0,29901138,0
1828,Hank,Armstrong,46.0,29901146,0
1195,Derrick,Stafford,14.0,29901146,0
1180,Jack,Nies,35.0,29901146,0
1180,Jack,Nies,35.0,29901186,0
1179,Rodney,Mott,71.0,29901186,0
1195,Derrick,Stafford,14.0,29901186,0
1181,Tommy,Nunez,28.0,20000020,0
1180,Jack,Nies,35.0,20000020,0
1185,Violet,Palmer,66.0,20000020,0
1151,Sean,Corbin,33.0,20000023,0
1142,Dick,Bavetta,27.0,20000023,0
1193,Michael,Smith,38.0,20000023,0
1199,Tom,Washington,49.0,20000057,0
1830,Marc,Davis,64.0,20000057,0
1157,Terry,Durham,31.0,20000057,0
1144,Ted,Bernhardt,16.0,20000090,0
1201,Leon,Wood,40.0,20000090,0
1158,Hugh,Evans,25.0,20000090,0
1181,Tommy,Nunez,28.0,20000089,0
1185,Violet,Palmer,66.0,20000089,0
1180,Jack,Nies,35.0,20000089,0
1161,Joe,Forte,45.0,20000136,0
1186,Blane,Reichelt,37.0,20000136,0
1662,Bill,Kennedy,55.0,20000136,0
1194,Bill,Spooner,22.0,20000146,0
1165,Luis,Grillo,8.0,20000146,0
1179,Rodney,Mott,71.0,20000146,0
1156,Tim,Donaghy,21.0,20000149,0
1144,Ted,Bernhardt,16.0,20000149,0
1148,James,Capers,19.0,20000149,0
1165,Luis,Grillo,8.0,20000256,0
1662,Bill,Kennedy,55.0,20000256,0
1186,Blane,Reichelt,37.0,20000256,0
1184,Ron,Olesiak,44.0,20000265,0
1188,Leroy,Richardson,51.0,20000265,0
1154,Bob,Delaney,26.0,20000265,0
1159,Kevin,Fehr,39.0,20000299,0
1155,JB,DeRosa,14.0,20000299,0
1142,Dick,Bavetta,27.0,20000299,0
1184,Ron,Olesiak,44.0,20000323,0
1830,Marc,Davis,64.0,20000323,0
1165,Luis,Grillo,8.0,20000323,0
1163,Bernie,Fryer,7.0,20000322,0
1661,Rashan,Michel,50.0,20000322,0
1148,James,Capers,19.0,20000322,0
1179,Rodney,Mott,71.0,20000348,0
1165,Luis,Grillo,8.0,20000348,0
1203,Mark,Wunderlich,18.0,20000348,0
1204,Derek,Richardson,63.0,20000369,0
1157,Terry,Durham,31.0,20000369,0
1181,Tommy,Nunez,28.0,20000369,0
1176,Monty,McCutchen,58.0,20000404,0
1186,Blane,Reichelt,37.0,20000404,0
1161,Joe,Forte,45.0,20000404,0
1164,Ron,Garretson,10.0,20000406,0
1148,James,Capers,19.0,20000406,0
1189,Phil,Robinson,70.0,20000406,0
1184,Ron,Olesiak,44.0,20000449,0
1167,Steve,Javie,29.0,20000449,0
1363,Bennie,Adams,47.0,20000449,0
1190,Eddie,Rush,32.0,20000444,0
1143,Gary,Benson,30.0,20000444,0
1199,Tom,Washington,49.0,20000444,0
1155,JB,DeRosa,14.0,20000460,0
1151,Sean,Corbin,33.0,20000460,0
1159,Kevin,Fehr,39.0,20000460,0
1166,Hue,Hollins,42.0,20000471,0
2004,Courtney,Kirkland,61.0,20000471,0
1192,Bennett,Salvatore,15.0,20000471,0
1155,JB,DeRosa,14.0,20000492,0
1151,Sean,Corbin,33.0,20000492,0
1172,Jim,Kinsey,53.0,20000492,0
1168,David,Jones,36.0,20000534,0
1146,Tony,Brothers,56.0,20000534,0
1155,JB,DeRosa,14.0,20000534,0
1147,Mike,Callahan,24.0,20000560,0
1189,Phil,Robinson,70.0,20000560,0
1165,Luis,Grillo,8.0,20000560,0
1166,Hue,Hollins,42.0,20000562,0
1143,Gary,Benson,30.0,20000562,0
1181,Tommy,Nunez,28.0,20000562,0
1142,Dick,Bavetta,27.0,20000595,0
1165,Luis,Grillo,8.0,20000595,0
1662,Bill,Kennedy,55.0,20000595,0
1170,Denise,Kantner,65.0,20000624,0
1148,James,Capers,19.0,20000624,0
1825,Mike,Mathis,13.0,20000624,0
1825,Mike,Mathis,13.0,20000684,0
1828,Hank,Armstrong,46.0,20000684,0
1146,Tony,Brothers,56.0,20000684,0
1172,Jim,Kinsey,53.0,20000814,0
1166,Hue,Hollins,42.0,20000814,0
1144,Ted,Bernhardt,16.0,20000814,0
1147,Mike,Callahan,24.0,20000874,0
2004,Courtney,Kirkland,61.0,20000874,0
1192,Bennett,Salvatore,15.0,20000874,0
1170,Denise,Kantner,65.0,20000907,0
1150,Jimmy,Clark,6.0,20000907,0
1197,Don,Vaden,12.0,20000907,0
1168,David,Jones,36.0,20001001,0
1204,Derek,Richardson,63.0,20001001,0
1192,Bennett,Salvatore,15.0,20001001,0
1158,Hugh,Evans,25.0,20001002,0
1203,Mark,Wunderlich,18.0,20001002,0
1827,George,Toliver,23.0,20001002,0
1142,Dick,Bavetta,27.0,20001026,0
1176,Monty,McCutchen,58.0,20001026,0
1188,Leroy,Richardson,51.0,20001026,0
1192,Bennett,Salvatore,15.0,20001054,0
1168,David,Jones,36.0,20001054,0
1825,Mike,Mathis,13.0,20001054,0
2004,Courtney,Kirkland,61.0,20001075,0
1168,David,Jones,36.0,20001075,0
1155,JB,DeRosa,14.0,20001075,0
1184,Ron,Olesiak,44.0,20001108,0
1182,Ronnie,Nunn,34.0,20001108,0
1159,Kevin,Fehr,39.0,20001108,0
1163,Bernie,Fryer,7.0,20001178,0
1148,James,Capers,19.0,20001178,0
1165,Luis,Grillo,8.0,20001178,0
1156,Tim,Donaghy,21.0,20100136,0
1198,Scott,Wall,60.0,20100136,0
1144,Ted,Bernhardt,16.0,20100136,0
1154,Bob,Delaney,26.0,20100148,0
1159,Kevin,Fehr,39.0,20100148,0
1825,Mike,Mathis,13.0,20100148,0
2002,Derrick,Collins,54.0,20100155,0
1167,Steve,Javie,29.0,20100155,0
1146,Tony,Brothers,56.0,20100155,0
1827,George,Toliver,23.0,20100223,0
1197,Don,Vaden,12.0,20100223,0
1152,Dan,Crawford,43.0,20100223,0
1159,Kevin,Fehr,39.0,20100261,0
1153,Joe,Crawford,17.0,20100261,0
1165,Luis,Grillo,8.0,20100261,0
1154,Bob,Delaney,26.0,20100269,0
1168,David,Jones,36.0,20100269,0
1165,Luis,Grillo,8.0,20100269,0
1161,Joe,Forte,45.0,20100279,0
2003,Pat,Fraher,52.0,20100279,0
1197,Don,Vaden,12.0,20100279,0
1826,Jess,Kersey,20.0,20100320,0
1204,Derek,Richardson,63.0,20100320,0
1167,Steve,Javie,29.0,20100320,0
1195,Derrick,Stafford,9.0,20100372,0
1144,Ted,Bernhardt,16.0,20100372,0
1193,Michael,Smith,38.0,20100372,0
1662,Bill,Kennedy,55.0,20100390,0
1150,Jimmy,Clark,6.0,20100390,0
1167,Steve,Javie,29.0,20100390,0
1176,Monty,McCutchen,58.0,20100446,0
1198,Scott,Wall,60.0,20100446,0
1192,Bennett,Salvatore,15.0,20100446,0
1174,Ken,Mauer,41.0,20100456,0
1144,Ted,Bernhardt,16.0,20100456,0
1199,Tom,Washington,49.0,20100456,0
1152,Dan,Crawford,43.0,20100514,0
1195,Derrick,Stafford,9.0,20100514,0
1193,Michael,Smith,38.0,20100514,0
1144,Ted,Bernhardt,16.0,20100527,0
1188,Leroy,Richardson,51.0,20100527,0
1189,Phil,Robinson,70.0,20100527,0
1363,Bennie,Adams,47.0,20100544,0
1168,David,Jones,36.0,20100544,0
1197,Don,Vaden,12.0,20100544,0
1204,Derek,Richardson,63.0,20100560,0
1194,Bill,Spooner,22.0,20100560,0
1826,Jess,Kersey,20.0,20100560,0
1185,Violet,Palmer,66.0,20100569,0
1181,Tommy,Nunez,28.0,20100569,0
1161,Joe,Forte,45.0,20100569,0
1188,Leroy,Richardson,51.0,20100622,0
1197,Don,Vaden,12.0,20100622,0
1155,JB,DeRosa,14.0,20100622,0
1200,Greg,Willard,57.0,20100708,0
1162,Scott,Foster,48.0,20100708,0
2003,Pat,Fraher,52.0,20100708,0
1180,Jack,Nies,35.0,20100712,0
1826,Jess,Kersey,20.0,20100712,0
1151,Sean,Corbin,33.0,20100712,0
2002,Derrick,Collins,54.0,20100750,0
1184,Ron,Olesiak,44.0,20100750,0
1144,Ted,Bernhardt,16.0,20100750,0
1142,Dick,Bavetta,27.0,20100765,0
1148,James,Capers,19.0,20100765,0
1170,Denise,Kantner,65.0,20100765,0
1161,Joe,Forte,45.0,20100809,0
1195,Derrick,Stafford,9.0,20100809,0
1148,James,Capers,19.0,20100809,0
1165,Luis,Grillo,8.0,20100819,0
2004,Courtney,Kirkland,61.0,20100819,0
1192,Bennett,Salvatore,15.0,20100819,0
1142,Dick,Bavetta,27.0,20100833,0
1156,Tim,Donaghy,21.0,20100833,0
1159,Kevin,Fehr,39.0,20100833,0
1189,Phil,Robinson,70.0,20100859,0
1151,Sean,Corbin,33.0,20100859,0
1192,Bennett,Salvatore,15.0,20100859,0
1188,Leroy,Richardson,51.0,20100925,0
2147,Michael,Henderson,62.0,20100925,0
1180,Jack,Nies,35.0,20100925,0
1156,Tim,Donaghy,21.0,20100935,0
1170,Denise,Kantner,65.0,20100935,0
1167,Steve,Javie,29.0,20100935,0
1194,Bill,Spooner,22.0,20100967,0
1164,Ron,Garretson,10.0,20100967,0
1143,Gary,Benson,30.0,20100967,0
1194,Bill,Spooner,22.0,20101014,0
1204,Derek,Richardson,63.0,20101014,0
1201,Leon,Wood,40.0,20101014,0
2004,Courtney,Kirkland,61.0,20101010,0
1197,Don,Vaden,12.0,20101010,0
1193,Michael,Smith,38.0,20101010,0
1363,Bennie,Adams,47.0,20101024,0
1168,David,Jones,36.0,20101024,0
1155,JB,DeRosa,14.0,20101024,0
1198,Scott,Wall,60.0,20101020,0
1146,Tony,Brothers,56.0,20101020,0
1153,Joe,Crawford,17.0,20101020,0
2004,Courtney,Kirkland,61.0,20101031,0
1167,Steve,Javie,29.0,20101031,0
1181,Tommy,Nunez,28.0,20101031,0
1194,Bill,Spooner,22.0,20101046,0
1664,Gary,Zielinski,59.0,20101046,0
1201,Leon,Wood,40.0,20101046,0
1203,Mark,Wunderlich,18.0,20101056,0
1154,Bob,Delaney,26.0,20101056,0
1185,Violet,Palmer,66.0,20101056,0
1197,Don,Vaden,12.0,20101169,0
1176,Monty,McCutchen,58.0,20101169,0
1830,Marc,Davis,64.0,20101169,0
1176,Monty,McCutchen,58.0,20200002,0
1164,Ron,Garretson,10.0,20200002,0
1363,Bennie,Adams,47.0,20200002,0
1151,Sean,Corbin,33.0,20200036,0
1199,Tom,Washington,49.0,20200036,0
2147,Michael,Henderson,62.0,20200036,0
1161,Joe,Forte,45.0,20200035,0
1185,Violet,Palmer,66.0,20200035,0
1179,Rodney,Mott,71.0,20200035,0
1199,Tom,Washington,49.0,20200053,0
1194,Bill,Spooner,22.0,20200053,0
1185,Violet,Palmer,66.0,20200053,0
1664,Gary,Zielinski,59.0,20200069,0
1203,Mark,Wunderlich,18.0,20200069,0
1192,Bennett,Salvatore,15.0,20200069,0
1153,Joe,Crawford,17.0,20200076,0
2147,Michael,Henderson,62.0,20200076,0
1186,Blane,Reichelt,37.0,20200076,0
1826,Jess,Kersey,20.0,20200089,0
1185,Violet,Palmer,66.0,20200089,0
1195,Derrick,Stafford,9.0,20200089,0
1147,Mike,Callahan,24.0,20200087,0
1168,David,Jones,36.0,20200087,0
1363,Bennie,Adams,47.0,20200087,0
1163,Bernie,Fryer,7.0,20200156,0
1827,George,Toliver,23.0,20200156,0
1830,Marc,Davis,64.0,20200156,0
2003,Pat,Fraher,52.0,20200213,0
1147,Mike,Callahan,24.0,20200213,0
1184,Ron,Olesiak,44.0,20200213,0
1194,Bill,Spooner,22.0,20200235,0
2147,Michael,Henderson,62.0,20200235,0
1153,Joe,Crawford,17.0,20200235,0
2002,Derrick,Collins,54.0,20200284,0
1180,Jack,Nies,35.0,20200284,0
1148,James,Capers,19.0,20200284,0
1201,Leon,Wood,40.0,20200333,0
1827,George,Toliver,23.0,20200333,0
1163,Bernie,Fryer,7.0,20200333,0
1146,Tony,Brothers,56.0,20200362,0
1192,Bennett,Salvatore,15.0,20200362,0
1830,Marc,Davis,64.0,20200362,0
1159,Kevin,Fehr,39.0,20200399,0
1164,Ron,Garretson,10.0,20200399,0
1168,David,Jones,36.0,20200399,0
2004,Courtney,Kirkland,61.0,20200443,0
1161,Joe,Forte,45.0,20200443,0
1826,Jess,Kersey,20.0,20200443,0
1826,Jess,Kersey,20.0,20200665,0
2004,Courtney,Kirkland,61.0,20200665,0
1155,JB,DeRosa,14.0,20200665,0
1189,Phil,Robinson,70.0,20200717,0
1192,Bennett,Salvatore,15.0,20200717,0
1148,James,Capers,19.0,20200717,0
1147,Mike,Callahan,24.0,20200882,0
1166,Hue,Hollins,42.0,20200882,0
1193,Michael,Smith,38.0,20200882,0
2529,Tony,Brown,68.0,20200942,0
1188,Leroy,Richardson,51.0,20200942,0
1197,Don,Vaden,12.0,20200942,0
1142,Dick,Bavetta,27.0,20201089,0
1147,Mike,Callahan,24.0,20201089,0
1159,Kevin,Fehr,39.0,20201089,0
1155,JB,DeRosa,14.0,20201119,0
1151,Sean,Corbin,33.0,20201119,0
1664,Gary,Zielinski,59.0,20201119,0
1198,Scott,Wall,60.0,20300001,0
1192,Bennett,Salvatore,15.0,20300001,0
1186,Blane,Reichelt,37.0,20300001,0
1153,Joe,Crawford,17.0,20300003,0
1189,Phil,Robinson,70.0,20300003,0
1203,Mark,Wunderlich,18.0,20300003,0
1195,Derrick,Stafford,9.0,20300002,0
1167,Steve,Javie,29.0,20300002,0
1159,Kevin,Fehr,39.0,20300002,0
1168,David,Jones,36.0,20300009,0
2003,Pat,Fraher,52.0,20300009,0
1163,Bernie,Fryer,7.0,20300009,0
2147,Michael,Henderson,62.0,20300007,0
1190,Eddie,Rush,32.0,20300007,0
1165,Luis,Grillo,8.0,20300007,0
1144,Ted,Bernhardt,16.0,20300006,0
1193,Michael,Smith,38.0,20300006,0
1142,Dick,Bavetta,27.0,20300006,0
1201,Leon,Wood,40.0,20300010,0
1180,Jack,Nies,35.0,20300010,0
2531,Troy,Raymond,56.0,20300010,0
2530,Ed,Malloy,73.0,20300004,0
1826,Jess,Kersey,20.0,20300004,0
1155,JB,DeRosa,14.0,20300004,0
1363,Bennie,Adams,47.0,20300014,0
1204,Derek,Richardson,63.0,20300014,0
1164,Ron,Garretson,10.0,20300014,0
1161,Joe,Forte,45.0,20300013,0
1179,Rodney,Mott,71.0,20300013,0
1174,Ken,Mauer,41.0,20300013,0
1664,Gary,Zielinski,59.0,20300011,0
1147,Mike,Callahan,24.0,20300011,0
1162,Scott,Foster,48.0,20300011,0
1203,Mark,Wunderlich,18.0,20300012,0
1156,Tim,Donaghy,21.0,20300012,0
1189,Phil,Robinson,70.0,20300012,0
2002,Derrick,Collins,54.0,20300005,0
1154,Bob,Delaney,26.0,20300005,0
1151,Sean,Corbin,33.0,20300005,0
2529,Tony,Brown,68.0,20300008,0
1148,James,Capers,19.0,20300008,0
1200,Greg,Willard,57.0,20300008,0
1159,Kevin,Fehr,39.0,20300017,0
1195,Derrick,Stafford,9.0,20300017,0
1167,Steve,Javie,29.0,20300017,0
1146,Tony,Brothers,25.0,20300016,0
2534,Zach,Zarba,58.0,20300016,0
1152,Dan,Crawford,43.0,20300016,0
1188,Leroy,Richardson,51.0,20300015,0
1176,Monty,McCutchen,13.0,20300015,0
1194,Bill,Spooner,22.0,20300015,0
1147,Mike,Callahan,24.0,20300018,0
1664,Gary,Zielinski,59.0,20300018,0
1162,Scott,Foster,48.0,20300018,0
1200,Greg,Willard,57.0,20300024,0
2529,Tony,Brown,68.0,20300024,0
1184,Ron,Olesiak,44.0,20300024,0
1163,Bernie,Fryer,7.0,20300023,0
1143,Gary,Benson,30.0,20300023,0
1168,David,Jones,36.0,20300023,0
1192,Bennett,Salvatore,15.0,20300019,0
1186,Blane,Reichelt,37.0,20300019,0
2530,Ed,Malloy,73.0,20300019,0
2534,Zach,Zarba,58.0,20300020,0
1152,Dan,Crawford,43.0,20300020,0
1146,Tony,Brothers,25.0,20300020,0
1201,Leon,Wood,40.0,20300021,0
1180,Jack,Nies,35.0,20300021,0
1830,Marc,Davis,34.0,20300021,0
1161,Joe,Forte,45.0,20300026,0
1179,Rodney,Mott,71.0,20300026,0
1174,Ken,Mauer,41.0,20300026,0
1155,JB,DeRosa,14.0,20300022,0
1826,Jess,Kersey,20.0,20300022,0
2004,Courtney,Kirkland,61.0,20300022,0
1662,Bill,Kennedy,55.0,20300025,0
1194,Bill,Spooner,22.0,20300025,0
1176,Monty,McCutchen,13.0,20300025,0
1201,Leon,Wood,40.0,20300031,0
1180,Jack,Nies,35.0,20300031,0
2531,Troy,Raymond,56.0,20300031,0
1204,Derek,Richardson,63.0,20300027,0
1148,James,Capers,19.0,20300027,0
1200,Greg,Willard,57.0,20300027,0
1167,Steve,Javie,29.0,20300030,0
1195,Derrick,Stafford,9.0,20300030,0
2003,Pat,Fraher,52.0,20300030,0
1826,Jess,Kersey,20.0,20300028,0
1155,JB,DeRosa,14.0,20300028,0
1198,Scott,Wall,31.0,20300028,0
1165,Luis,Grillo,8.0,20300034,0
1190,Eddie,Rush,32.0,20300034,0
2147,Michael,Henderson,62.0,20300034,0
1159,Kevin,Fehr,39.0,20300033,0
1150,Jimmy,Clark,6.0,20300033,0
1151,Sean,Corbin,33.0,20300033,0
1163,Bernie,Fryer,7.0,20300029,0
1168,David,Jones,36.0,20300029,0
1143,Gary,Benson,30.0,20300029,0
1664,Gary,Zielinski,59.0,20300039,0
1147,Mike,Callahan,24.0,20300039,0
1162,Scott,Foster,48.0,20300039,0
2002,Derrick,Collins,54.0,20300037,0
1185,Violet,Palmer,12.0,20300037,0
1199,Tom,Washington,49.0,20300037,0
1189,Phil,Robinson,70.0,20300036,0
1156,Tim,Donaghy,21.0,20300036,0
