OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
1194,Bill,Spooner,22,0040500153
1146,Tony,Brothers,25,0040500173
1153,Joe,Crawford,17,0040500173
1195,Derrick,Stafford,9,0040500173
1163,Bernie,Fryer,7,0040500124
1154,Bob,Delaney,26,0040500124
1203,Mark,Wunderlich,18,0040500124
1826,Jess,Kersey,20,0040500164
1167,Steve,Javie,29,0040500164
1155,JB,DeRosa,14,0040500164
1198,Scott,Wall,31,0040500103
1152,Dan,Crawford,43,0040500103
1161,Joe,Forte,45,0040500103
1156,Tim,Donaghy,21,0040500144
1190,Eddie,Rush,32,0040500144
1150,Jimmy,Clark,6,0040500144
1176,Monty,McCutchen,13,0040500114
1200,Greg,Willard,57,0040500114
1164,Ron,Garretson,10,0040500114
1174,Ken,Mauer,41,0040500154
1151,Sean,Corbin,33,0040500154
1192,Bennett,Salvatore,15,0040500154
1142,Dick,Bavetta,27,0040500134
1148,James,Capers,19,0040500134
1147,Mike,Callahan,24,0040500134
1146,Tony,Brothers,25,0040500165
1194,Bill,Spooner,22,0040500165
1152,Dan,Crawford,43,0040500165
1167,Steve,Javie,29,0040500174
1168,David,Jones,36,0040500174
1154,Bob,Delaney,26,0040500174
1199,Tom,Washington,49,0040500104
1163,Bernie,Fryer,7,0040500104
1203,Mark,Wunderlich,18,0040500104
1148,James,Capers,19,0040500145
1153,Joe,Crawford,17,0040500145
1195,Derrick,Stafford,9,0040500145
1190,Eddie,Rush,32,0040500125
1147,Mike,Callahan,24,0040500125
1176,Monty,McCutchen,13,0040500125
1162,Scott,Foster,48,0040500115
1142,Dick,Bavetta,27,0040500115
1180,Jack,Nies,35,0040500115
1164,Ron,Garretson,10,0040500155
1200,Greg,Willard,57,0040500155
1201,Leon,Wood,40,0040500155
1163,Bernie,Fryer,7,0040500135
1203,Mark,Wunderlich,18,0040500135
1161,Joe,Forte,45,0040500135
1151,Sean,Corbin,33,0040500105
1174,Ken,Mauer,41,0040500105
1192,Bennett,Salvatore,15,0040500105
1180,Jack,Nies,35,0040500126
1150,Jimmy,Clark,6,0040500126
1164,Ron,Garretson,10,0040500126
1826,Jess,Kersey,20,0040500116
1167,Steve,Javie,29,0040500116
1199,Tom,Washington,49,0040500116
1195,Derrick,Stafford,9,0040500156
1142,Dick,Bavetta,27,0040500156
1155,JB,DeRosa,14,0040500156
1162,Scott,Foster,48,0040500146
1154,Bob,Delaney,26,0040500146
1163,Bernie,Fryer,7,0040500146
1152,Dan,Crawford,43,0040500136
1174,Ken,Mauer,41,0040500136
1146,Tony,Brothers,25,0040500136
1167,Steve,Javie,29,0040500157
1161,Joe,Forte,45,0040500157
1147,Mike,Callahan,24,0040500157
1148,James,Capers,19,0040500201
1153,Joe,Crawford,17,0040500201
1194,Bill,Spooner,22,0040500201
1152,Dan,Crawford,43,0040500221
1203,Mark,Wunderlich,18,0040500221
1200,Greg,Willard,57,0040500221
1174,Ken,Mauer,41,0040500211
1192,Bennett,Salvatore,15,0040500211
1151,Sean,Corbin,33,0040500211
1176,Monty,McCutchen,13,0040500231
1163,Bernie,Fryer,7,0040500231
1150,Jimmy,Clark,6,0040500231
1826,Jess,Kersey,20,0040500202
1195,Derrick,Stafford,9,0040500202
1142,Dick,Bavetta,27,0040500202
1167,Steve,Javie,29,0040500222
1190,Eddie,Rush,32,0040500222
1168,David,Jones,36,0040500222
1164,Ron,Garretson,10,0040500212
1152,Dan,Crawford,43,0040500212
1156,Tim,Donaghy,21,0040500212
1153,Joe,Crawford,17,0040500232
1193,Michael,Smith,38,0040500232
1180,Jack,Nies,35,0040500232
1142,Dick,Bavetta,27,0040500213
1162,Scott,Foster,48,0040500213
1147,Mike,Callahan,24,0040500213
1146,Tony,Brothers,25,0040500233
1161,Joe,Forte,45,0040500233
1192,Bennett,Salvatore,15,0040500233
1194,Bill,Spooner,22,0040500223
1153,Joe,Crawford,17,0040500223
1155,JB,DeRosa,14,0040500223
1199,Tom,Washington,49,0040500203
1154,Bob,Delaney,26,0040500203
1167,Steve,Javie,29,0040500203
1169,Anthony,Jordan,37,0040500214
1163,Bernie,Fryer,7,0040500214
1200,Greg,Willard,57,0040500214
1826,Jess,Kersey,20,0040500214
1151,Sean,Corbin,33,0040500234
1174,Ken,Mauer,41,0040500234
1152,Dan,Crawford,43,0040500234
1190,Eddie,Rush,32,0040500204
1176,Monty,McCutchen,13,0040500204
1192,Bennett,Salvatore,15,0040500204
1142,Dick,Bavetta,27,0040500224
1150,Jimmy,Clark,6,0040500224
1195,Derrick,Stafford,9,0040500224
1167,Steve,Javie,29,0040500235
1155,JB,DeRosa,14,0040500235
1147,Mike,Callahan,24,0040500235
1153,Joe,Crawford,17,0040500215
1154,Bob,Delaney,26,0040500215
1180,Jack,Nies,35,0040500215
1152,Dan,Crawford,43,0040500205
1174,Ken,Mauer,41,0040500205
1150,Jimmy,Clark,6,0040500205
1163,Bernie,Fryer,7,0040500225
1161,Joe,Forte,45,0040500225
1164,Ron,Garretson,10,0040500225
1200,Greg,Willard,57,0040500236
1142,Dick,Bavetta,27,0040500236
1199,Tom,Washington,49,0040500236
1147,Mike,Callahan,24,0040500226
1174,Ken,Mauer,41,0040500226
1192,Bennett,Salvatore,15,0040500226
1164,Ron,Garretson,10,0040500206
1163,Bernie,Fryer,7,0040500206
1161,Joe,Forte,45,0040500206
1153,Joe,Crawford,17,0040500207
1155,JB,DeRosa,14,0040500207
1147,Mike,Callahan,24,0040500207
1190,Eddie,Rush,32,0040500237
1164,Ron,Garretson,10,0040500237
1152,Dan,Crawford,43,0040500237
1167,Steve,Javie,29,0040500227
1142,Dick,Bavetta,27,0040500227
1154,Bob,Delaney,26,0040500227
1194,Bill,Spooner,22,0040500301
1174,Ken,Mauer,41,0040500301
1192,Bennett,Salvatore,15,0040500301
1163,Bernie,Fryer,7,0040500311
1161,Joe,Forte,45,0040500311
1200,Greg,Willard,57,0040500311
1142,Dick,Bavetta,27,0040500302
1180,Jack,Nies,35,0040500302
1164,Ron,Garretson,10,0040500302
1150,Jimmy,Clark,6,0040500312
1155,JB,DeRosa,14,0040500312
1153,Joe,Crawford,17,0040500312
1203,Mark,Wunderlich,18,0040500303
1199,Tom,Washington,49,0040500303
1152,Dan,Crawford,43,0040500303
1190,Eddie,Rush,32,0040500313
1167,Steve,Javie,29,0040500313
1147,Mike,Callahan,24,0040500313
1200,Greg,Willard,57,0040500304
1163,Bernie,Fryer,7,0040500304
1154,Bob,Delaney,26,0040500304
1199,Tom,Washington,49,0040500314
1192,Bennett,Salvatore,15,0040500314
1164,Ron,Garretson,10,0040500314
1153,Joe,Crawford,17,0040500305
1155,JB,DeRosa,14,0040500305
1161,Joe,Forte,45,0040500305
1174,Ken,Mauer,41,0040500315
1152,Dan,Crawford,43,0040500315
1180,Jack,Nies,35,0040500315
1147,Mike,Callahan,24,0040500306
1167,Steve,Javie,29,0040500306
1190,Eddie,Rush,32,0040500306
1142,Dick,Bavetta,27,0040500316
1154,Bob,Delaney,26,0040500316
1163,Bernie,Fryer,7,0040500316
1155,JB,DeRosa,14,0040500401
1153,Joe,Crawford,17,0040500401
1192,Bennett,Salvatore,15,0040500401
1167,Steve,Javie,29,0040500402
1154,Bob,Delaney,26,0040500402
1190,Eddie,Rush,32,0040500402
1174,Ken,Mauer,41,0040500403
1152,Dan,Crawford,43,0040500403
1180,Jack,Nies,35,0040500403
1147,Mike,Callahan,24,0040500404
1142,Dick,Bavetta,27,0040500404
1163,Bernie,Fryer,7,0040500404
1192,Bennett,Salvatore,15,0040500405
1155,JB,DeRosa,14,0040500405
1153,Joe,Crawford,17,0040500405
1152,Dan,Crawford,43,0040500406
1167,Steve,Javie,29,0040500406
1190,Eddie,Rush,32,0040500406
1154,Bob,Delaney,26,0040600101
1168,David,Jones,36,0040600101
1161,Joe,Forte,45,0040600101
1152,Dan,Crawford,43,0040600171
1146,Tony,Brothers,25,0040600171
1203,Mark,Wunderlich,18,0040600171
1198,Scott,Wall,31,0040600121
1200,Greg,Willard,57,0040600121
1167,Steve,Javie,29,0040600121
1176,Monty,McCutchen,13,0040600131
1193,Michael,Smith,38,0040600131
1190,Eddie,Rush,32,0040600131
1142,Dick,Bavetta,27,0040600141
1662,Bill,Kennedy,55,0040600141
1147,Mike,Callahan,24,0040600141
1163,Bernie,Fryer,7,0040600151
1174,Ken,Mauer,41,0040600151
1201,Leon,Wood,40,0040600151
1164,Ron,Garretson,10,0040600161
1180,Jack,Nies,35,0040600161
1192,Bennett,Salvatore,15,0040600161
1165,Luis,Grillo,8,0040600111
1155,JB,DeRosa,14,0040600111
1199,Tom,Washington,49,0040600111
1154,Bob,Delaney,26,0040600172
1148,James,Capers,19,0040600172
1151,Sean,Corbin,33,0040600172
1200,Greg,Willard,57,0040600102
1190,Eddie,Rush,32,0040600102
1156,Tim,Donaghy,21,0040600102
1830,Marc,Davis,34,0040600152
1161,Joe,Forte,45,0040600152
1142,Dick,Bavetta,27,0040600152
1174,Ken,Mauer,41,0040600132
1165,Luis,Grillo,8,0040600132
1167,Steve,Javie,29,0040600132
1162,Scott,Foster,48,0040600122
1155,JB,DeRosa,14,0040600122
1146,Tony,Brothers,25,0040600122
1152,Dan,Crawford,43,0040600162
1176,Monty,McCutchen,13,0040600162
2002,Derrick,Collins,54,0040600162
1192,Bennett,Salvatore,15,0040600142
1151,Sean,Corbin,33,0040600142
1148,James,Capers,19,0040600142
1163,Bernie,Fryer,7,0040600112
1200,Greg,Willard,57,0040600112
1204,Derek,Richardson,63,0040600112
1164,Ron,Garretson,10,0040600173
1830,Marc,Davis,34,0040600173
1155,JB,DeRosa,14,0040600173
1167,Steve,Javie,29,0040600103
1180,Jack,Nies,35,0040600103
1185,Violet,Palmer,12,0040600103
1195,Derrick,Stafford,9,0040600153
1147,Mike,Callahan,24,0040600153
1154,Bob,Delaney,26,0040600153
1152,Dan,Crawford,43,0040600143
1156,Tim,Donaghy,21,0040600143
1161,Joe,Forte,45,0040600143
1199,Tom,Washington,49,0040600123
1163,Bernie,Fryer,7,0040600123
1203,Mark,Wunderlich,18,0040600123
1201,Leon,Wood,40,0040600133
1200,Greg,Willard,57,0040600133
1142,Dick,Bavetta,27,0040600133
1147,Mike,Callahan,24,0040600163
1154,Bob,Delaney,26,0040600163
1198,Scott,Wall,31,0040600163
1192,Bennett,Salvatore,15,0040600104
1176,Monty,McCutchen,13,0040600104
1146,Tony,Brothers,25,0040600104
1167,Steve,Javie,29,0040600113
2004,Courtney,Kirkland,61,0040600113
1180,Jack,Nies,35,0040600113
1662,Bill,Kennedy,55,0040600174
1161,Joe,Forte,45,0040600174
1190,Eddie,Rush,32,0040600174
1162,Scott,Foster,48,0040600174
1193,Michael,Smith,38,0040600144
1155,JB,DeRosa,14,0040600144
1195,Derrick,Stafford,9,0040600144
1174,Ken,Mauer,41,0040600124
1142,Dick,Bavetta,27,0040600124
1168,David,Jones,36,0040600124
1199,Tom,Washington,49,0040600134
1163,Bernie,Fryer,7,0040600134
1203,Mark,Wunderlich,18,0040600134
1152,Dan,Crawford,43,0040600154
1156,Tim,Donaghy,21,0040600154
1164,Ron,Garretson,10,0040600154
1161,Joe,Forte,45,0040600114
1151,Sean,Corbin,33,0040600114
1192,Bennett,Salvatore,15,0040600114
1662,Bill,Kennedy,55,0040600164
1162,Scott,Foster,48,0040600164
1190,Eddie,Rush,32,0040600164
2004,Courtney,Kirkland,61,0040600175
1180,Jack,Nies,35,0040600175
1167,Steve,Javie,29,0040600175
1154,Bob,Delaney,26,0040600125
1176,Monty,McCutchen,13,0040600125
1147,Mike,Callahan,24,0040600125
1174,Ken,Mauer,41,0040600145
1150,Jimmy,Clark,6,0040600145
1163,Bernie,Fryer,7,0040600145
1200,Greg,Willard,57,0040600155
1190,Eddie,Rush,32,0040600155
1162,Scott,Foster,48,0040600155
1155,JB,DeRosa,14,0040600165
1151,Sean,Corbin,33,0040600165
1199,Tom,Washington,49,0040600165
1174,Ken,Mauer,41,0040600176
1142,Dick,Bavetta,27,0040600176
1161,Joe,Forte,45,0040600176
1164,Ron,Garretson,10,0040600146
1203,Mark,Wunderlich,18,0040600146
1167,Steve,Javie,29,0040600146
1152,Dan,Crawford,43,0040600126
1150,Jimmy,Clark,6,0040600126
1156,Tim,Donaghy,21,0040600126
1147,Mike,Callahan,24,0040600177
1163,Bernie,Fryer,7,0040600177
1199,Tom,Washington,49,0040600177
1155,JB,DeRosa,14,0040600201
1146,Tony,Brothers,25,0040600201
1192,Bennett,Salvatore,15,0040600201
1165,Luis,Grillo,8,0040600211
1167,Steve,Javie,29,0040600211
1180,Jack,Nies,35,0040600211
1203,Mark,Wunderlich,18,0040600231
1148,James,Capers,19,0040600231
1154,Bob,Delaney,26,0040600231
1190,Eddie,Rush,32,0040600221
1176,Monty,McCutchen,13,0040600221
1200,Greg,Willard,57,0040600221
1201,Leon,Wood,40,0040600202
1142,Dick,Bavetta,27,0040600202
1161,Joe,Forte,45,0040600202
1174,Ken,Mauer,41,0040600212
1193,Michael,Smith,38,0040600212
1192,Bennett,Salvatore,15,0040600212
1150,Jimmy,Clark,6,0040600232
1152,Dan,Crawford,43,0040600232
1662,Bill,Kennedy,55,0040600232
1155,JB,DeRosa,14,0040600222
1167,Steve,Javie,29,0040600222
1162,Scott,Foster,48,0040600222
1164,Ron,Garretson,10,0040600203
1163,Bernie,Fryer,7,0040600203
1199,Tom,Washington,49,0040600203
1150,Jimmy,Clark,6,0040600223
1142,Dick,Bavetta,27,0040600223
1151,Sean,Corbin,33,0040600223
1156,Tim,Donaghy,21,0040600233
1190,Eddie,Rush,32,0040600233
1200,Greg,Willard,57,0040600233
1163,Bernie,Fryer,7,0040600213
1162,Scott,Foster,48,0040600213
1164,Ron,Garretson,10,0040600213
1199,Tom,Washington,49,0040600224
1146,Tony,Brothers,25,0040600224
1147,Mike,Callahan,24,0040600224
1176,Monty,McCutchen,13,0040600204
1152,Dan,Crawford,43,0040600204
1174,Ken,Mauer,41,0040600204
1180,Jack,Nies,35,0040600234
1155,JB,DeRosa,14,0040600234
1167,Steve,Javie,29,0040600234
1161,Joe,Forte,45,0040600214
1203,Mark,Wunderlich,18,0040600214
1142,Dick,Bavetta,27,0040600214
1174,Ken,Mauer,41,0040600225
1148,James,Capers,19,0040600225
1192,Bennett,Salvatore,15,0040600225
1190,Eddie,Rush,32,0040600205
1150,Jimmy,Clark,6,0040600205
1165,Luis,Grillo,8,0040600205
1164,Ron,Garretson,10,0040600235
1163,Bernie,Fryer,7,0040600235
1193,Michael,Smith,38,0040600235
1154,Bob,Delaney,26,0040600215
1152,Dan,Crawford,43,0040600215
1147,Mike,Callahan,24,0040600215
1151,Sean,Corbin,33,0040600206
1180,Jack,Nies,35,0040600206
1192,Bennett,Salvatore,15,0040600206
1199,Tom,Washington,49,0040600236
1142,Dick,Bavetta,27,0040600236
1161,Joe,Forte,45,0040600236
1190,Eddie,Rush,32,0040600216
1150,Jimmy,Clark,6,0040600216
1155,JB,DeRosa,14,0040600216
1164,Ron,Garretson,10,0040600311
1147,Mike,Callahan,24,0040600311
1152,Dan,Crawford,43,0040600311
1167,Steve,Javie,29,0040600301
1200,Greg,Willard,57,0040600301
1174,Ken,Mauer,41,0040600301
1192,Bennett,Salvatore,15,0040600312
1180,Jack,Nies,35,0040600312
1151,Sean,Corbin,33,0040600312
1150,Jimmy,Clark,6,0040600302
1203,Mark,Wunderlich,18,0040600302
1163,Bernie,Fryer,7,0040600302
1154,Bob,Delaney,26,0040600313
1176,Monty,McCutchen,13,0040600313
1190,Eddie,Rush,32,0040600313
1142,Dick,Bavetta,27,0040600303
1199,Tom,Washington,49,0040600303
1162,Scott,Foster,48,0040600303
1174,Ken,Mauer,41,0040600314
1155,JB,DeRosa,14,0040600314
1167,Steve,Javie,29,0040600314
1161,Joe,Forte,45,0040600304
1152,Dan,Crawford,43,0040600304
1147,Mike,Callahan,24,0040600304
1199,Tom,Washington,49,0040600315
1163,Bernie,Fryer,7,0040600315
1200,Greg,Willard,57,0040600315
1192,Bennett,Salvatore,15,0040600305
1164,Ron,Garretson,10,0040600305
1154,Bob,Delaney,26,0040600305
1180,Jack,Nies,35,0040600306
1155,JB,DeRosa,14,0040600306
1190,Eddie,Rush,32,0040600306
1147,Mike,Callahan,24,0040600401
1167,Steve,Javie,29,0040600401
1174,Ken,Mauer,41,0040600401
1155,JB,DeRosa,14,0040600402
1142,Dick,Bavetta,27,0040600402
1150,Jimmy,Clark,6,0040600402
1154,Bob,Delaney,26,0040600403
1163,Bernie,Fryer,7,0040600403
1152,Dan,Crawford,43,0040600403
1192,Bennett,Salvatore,15,0040600404
1161,Joe,Forte,45,0040600404
1190,Eddie,Rush,32,0040600404
1142,Dick,Bavetta,27,0040700151
1151,Sean,Corbin,33,0040700151
1161,Joe,Forte,45,0040700151
1162,Scott,Foster,48,0040700131
1154,Bob,Delaney,26,0040700131
1168,David,Jones,36,0040700131
1164,Ron,Garretson,10,0040700171
1662,Bill,Kennedy,55,0040700171
1152,Dan,Crawford,43,0040700171
1147,Mike,Callahan,24,0040700161
1192,Bennett,Salvatore,15,0040700161
1146,Tony,Brothers,25,0040700161
1167,Steve,Javie,29,0040700101
1150,Jimmy,Clark,6,0040700101
1165,Luis,Grillo,8,0040700101
1155,JB,DeRosa,14,0040700121
1200,Greg,Willard,57,0040700121
1195,Derrick,Stafford,9,0040700121
1176,Monty,McCutchen,13,0040700111
1199,Tom,Washington,49,0040700111
1190,Eddie,Rush,32,0040700111
1830,Marc,Davis,34,0040700141
1153,Joe,Crawford,17,0040700141
1174,Ken,Mauer,41,0040700141
1179,Rodney,Mott,71,0040700132
1152,Dan,Crawford,43,0040700132
1203,Mark,Wunderlich,18,0040700132
1146,Tony,Brothers,25,0040700172
1192,Bennett,Salvatore,15,0040700172
1147,Mike,Callahan,24,0040700172
1200,Greg,Willard,57,0040700152
2004,Courtney,Kirkland,61,0040700152
1153,Joe,Crawford,17,0040700152
1174,Ken,Mauer,41,0040700162
1201,Leon,Wood,40,0040700162
1142,Dick,Bavetta,27,0040700162
1150,Jimmy,Clark,6,0040700122
1154,Bob,Delaney,26,0040700122
2001,Jason,Phillips,23,0040700122
1194,Bill,Spooner,22,0040700102
1155,JB,DeRosa,14,0040700102
2530,Ed,Malloy,73,0040700102
1176,Monty,McCutchen,13,0040700142
1192,Bennett,Salvatore,15,0040700142
1165,Luis,Grillo,8,0040700142
1167,Steve,Javie,29,0040700112
1203,Mark,Wunderlich,18,0040700112
2002,Derrick,Collins,54,0040700112
1154,Bob,Delaney,26,0040700173
1201,Leon,Wood,40,0040700173
1199,Tom,Washington,49,0040700173
1151,Sean,Corbin,33,0040700133
1150,Jimmy,Clark,6,0040700133
1190,Eddie,Rush,32,0040700133
1162,Scott,Foster,48,0040700123
1185,Violet,Palmer,12,0040700123
1152,Dan,Crawford,43,0040700123
1146,Tony,Brothers,25,0040700153
1155,JB,DeRosa,14,0040700153
1164,Ron,Garretson,10,0040700153
1193,Michael,Smith,38,0040700113
1194,Bill,Spooner,22,0040700113
1153,Joe,Crawford,17,0040700113
1167,Steve,Javie,29,0040700163
1148,James,Capers,19,0040700163
1176,Monty,McCutchen,13,0040700163
2002,Derrick,Collins,54,0040700124
1142,Dick,Bavetta,27,0040700124
1161,Joe,Forte,45,0040700124
1662,Bill,Kennedy,55,0040700143
1200,Greg,Willard,57,0040700143
1152,Dan,Crawford,43,0040700143
1199,Tom,Washington,49,0040700103
1192,Bennett,Salvatore,15,0040700103
1185,Violet,Palmer,12,0040700103
1190,Eddie,Rush,32,0040700174
1174,Ken,Mauer,41,0040700174
1830,Marc,Davis,34,0040700174
1195,Derrick,Stafford,9,0040700114
1155,JB,DeRosa,14,0040700114
1164,Ron,Garretson,10,0040700114
1153,Joe,Crawford,17,0040700134
1193,Michael,Smith,38,0040700134
1194,Bill,Spooner,22,0040700134
1168,David,Jones,36,0040700164
1154,Bob,Delaney,26,0040700164
1162,Scott,Foster,48,0040700164
1167,Steve,Javie,29,0040700154
1203,Mark,Wunderlich,18,0040700154
1148,James,Capers,19,0040700154
1830,Marc,Davis,34,0040700125
1199,Tom,Washington,49,0040700125
1192,Bennett,Salvatore,15,0040700125
1161,Joe,Forte,45,0040700144
2004,Courtney,Kirkland,61,0040700144
1142,Dick,Bavetta,27,0040700144
1147,Mike,Callahan,24,0040700104
1176,Monty,McCutchen,13,0040700104
1190,Eddie,Rush,32,0040700104
1152,Dan,Crawford,43,0040700155
1162,Scott,Foster,48,0040700155
1662,Bill,Kennedy,55,0040700155
1174,Ken,Mauer,41,0040700115
1146,Tony,Brothers,25,0040700115
1154,Bob,Delaney,26,0040700115
1151,Sean,Corbin,33,0040700175
1203,Mark,Wunderlich,18,0040700175
1167,Steve,Javie,29,0040700175
1200,Greg,Willard,57,0040700165
1153,Joe,Crawford,17,0040700165
1195,Derrick,Stafford,9,0040700165
1147,Mike,Callahan,24,0040700135
1148,James,Capers,19,0040700135
1155,JB,DeRosa,14,0040700135
1168,David,Jones,36,0040700105
1142,Dick,Bavetta,27,0040700105
1161,Joe,Forte,45,0040700105
1162,Scott,Foster,48,0040700116
1150,Jimmy,Clark,6,0040700116
1192,Bennett,Salvatore,15,0040700116
1203,Mark,Wunderlich,18,0040700106
1154,Bob,Delaney,26,0040700106
1153,Joe,Crawford,17,0040700106
1167,Steve,Javie,29,0040700136
1174,Ken,Mauer,41,0040700136
1199,Tom,Washington,49,0040700136
1155,JB,DeRosa,14,0040700176
1194,Bill,Spooner,22,0040700176
1195,Derrick,Stafford,9,0040700176
1147,Mike,Callahan,24,0040700231
1830,Marc,Davis,34,0040700231
1190,Eddie,Rush,32,0040700231
1176,Monty,McCutchen,13,0040700211
1142,Dick,Bavetta,27,0040700211
1151,Sean,Corbin,33,0040700211
1164,Ron,Garretson,10,0040700221
1150,Jimmy,Clark,6,0040700221
1153,Joe,Crawford,17,0040700221
1192,Bennett,Salvatore,15,0040700107
1174,Ken,Mauer,41,0040700107
1152,Dan,Crawford,43,0040700107
1203,Mark,Wunderlich,18,0040700232
1199,Tom,Washington,49,0040700232
1142,Dick,Bavetta,27,0040700232
1195,Derrick,Stafford,9,0040700212
1161,Joe,Forte,45,0040700212
1167,Steve,Javie,29,0040700212
1193,Michael,Smith,38,0040700201
1190,Eddie,Rush,32,0040700201
1162,Scott,Foster,48,0040700201
1155,JB,DeRosa,14,0040700213
1192,Bennett,Salvatore,15,0040700213
1168,David,Jones,36,0040700213
1200,Greg,Willard,57,0040700222
1146,Tony,Brothers,25,0040700222
1152,Dan,Crawford,43,0040700222
1195,Derrick,Stafford,9,0040700202
1153,Joe,Crawford,17,0040700202
1194,Bill,Spooner,22,0040700202
1662,Bill,Kennedy,55,0040700233
1154,Bob,Delaney,26,0040700233
1167,Steve,Javie,29,0040700233
1176,Monty,McCutchen,13,0040700223
1142,Dick,Bavetta,27,0040700223
1174,Ken,Mauer,41,0040700223
1200,Greg,Willard,57,0040700203
1150,Jimmy,Clark,6,0040700203
1192,Bennett,Salvatore,15,0040700203
1199,Tom,Washington,49,0040700214
1153,Joe,Crawford,17,0040700214
1147,Mike,Callahan,24,0040700214
1151,Sean,Corbin,33,0040700224
1190,Eddie,Rush,32,0040700224
1155,JB,DeRosa,14,0040700224
1148,James,Capers,19,0040700234
1152,Dan,Crawford,43,0040700234
1164,Ron,Garretson,10,0040700234
1154,Bob,Delaney,26,0040700204
1167,Steve,Javie,29,0040700204
1203,Mark,Wunderlich,18,0040700204
1174,Ken,Mauer,41,0040700215
1162,Scott,Foster,48,0040700215
1190,Eddie,Rush,32,0040700215
1153,Joe,Crawford,17,0040700235
1161,Joe,Forte,45,0040700235
1155,JB,DeRosa,14,0040700235
1167,Steve,Javie,29,0040700225
1199,Tom,Washington,49,0040700225
1154,Bob,Delaney,26,0040700225
1146,Tony,Brothers,25,0040700205
1164,Ron,Garretson,10,0040700205
1152,Dan,Crawford,43,0040700205
1174,Ken,Mauer,41,0040700236
1192,Bennett,Salvatore,15,0040700236
1176,Monty,McCutchen,13,0040700236
1153,Joe,Crawford,17,0040700226
1162,Scott,Foster,48,0040700226
1148,James,Capers,19,0040700226
1155,JB,DeRosa,14,0040700206
1161,Joe,Forte,45,0040700206
1142,Dick,Bavetta,27,0040700206
1190,Eddie,Rush,32,0040700207
1174,Ken,Mauer,41,0040700207
1192,Bennett,Salvatore,15,0040700207
1142,Dick,Bavetta,27,0040700237
1162,Scott,Foster,48,0040700237
1167,Steve,Javie,29,0040700237
1200,Greg,Willard,57,0040700301
1153,Joe,Crawford,17,0040700301
1203,Mark,Wunderlich,18,0040700301
1153,Joe,Crawford,17,0040700311
1152,Dan,Crawford,43,0040700311
1154,Bob,Delaney,26,0040700311
1150,Jimmy,Clark,6,0040700311
1151,Sean,Corbin,33,0040700302
1167,Steve,Javie,29,0040700302
1199,Tom,Washington,49,0040700302
1146,Tony,Brothers,25,0040700312
1192,Bennett,Salvatore,15,0040700312
1174,Ken,Mauer,41,0040700312
1164,Ron,Garretson,10,0040700303
1176,Monty,McCutchen,13,0040700303
1142,Dick,Bavetta,27,0040700303
1147,Mike,Callahan,24,0040700313
1190,Eddie,Rush,32,0040700313
1155,JB,DeRosa,14,0040700313
1152,Dan,Crawford,43,0040700304
1154,Bob,Delaney,26,0040700304
1162,Scott,Foster,48,0040700304
1161,Joe,Forte,45,0040700314
1153,Joe,Crawford,17,0040700314
1203,Mark,Wunderlich,18,0040700314
1174,Ken,Mauer,41,0040700305
1190,Eddie,Rush,32,0040700305
1147,Mike,Callahan,24,0040700305
1199,Tom,Washington,49,0040700315
1176,Monty,McCutchen,13,0040700315
1167,Steve,Javie,29,0040700315
1146,Tony,Brothers,25,0040700306
1155,JB,DeRosa,14,0040700306
1192,Bennett,Salvatore,15,0040700306
1190,Eddie,Rush,32,0040700401
1142,Dick,Bavetta,27,0040700401
1162,Scott,Foster,48,0040700401
1174,Ken,Mauer,41,0040700402
1152,Dan,Crawford,43,0040700402
1154,Bob,Delaney,26,0040700402
1153,Joe,Crawford,17,0040700403
1203,Mark,Wunderlich,18,0040700403
1192,Bennett,Salvatore,15,0040700403
1199,Tom,Washington,49,0040700404
1167,Steve,Javie,29,0040700404
1155,JB,DeRosa,14,0040700404
1162,Scott,Foster,48,0040700405
1174,Ken,Mauer,41,0040700405
1142,Dick,Bavetta,27,0040700405
1190,Eddie,Rush,32,0040700406
1153,Joe,Crawford,17,0040700406
1192,Bennett,Salvatore,15,0040700406
1190,Eddie,Rush,32,0040800111
1193,Michael,Smith,38,0040800111
1192,Bennett,Salvatore,15,0040800111
1146,Tony,Brothers,25,0040800161
1148,James,Capers,19,0040800161
1142,Dick,Bavetta,27,0040800161
1203,Mark,Wunderlich,18,0040800171
1662,Bill,Kennedy,55,0040800171
1199,Tom,Washington,49,0040800171
1164,Ron,Garretson,10,0040800101
1201,Leon,Wood,40,0040800101
1167,Steve,Javie,29,0040800101
1153,Joe,Crawford,17,0040800141
2530,Ed,Malloy,73,0040800141
1195,Derrick,Stafford,9,0040800141
1830,Marc,Davis,34,0040800151
1151,Sean,Corbin,33,0040800151
1176,Monty,McCutchen,13,0040800151
1162,Scott,Foster,48,0040800131
1664,Gary,Zielinski,59,0040800131
1155,JB,DeRosa,14,0040800131
1174,Ken,Mauer,41,0040800121
2534,Zach,Zarba,58,0040800121
1152,Dan,Crawford,43,0040800121
1167,Steve,Javie,29,0040800112
2003,Pat,Fraher,52,0040800112
1164,Ron,Garretson,10,0040800112
1199,Tom,Washington,49,0040800162
1161,Joe,Forte,45,0040800162
1203,Mark,Wunderlich,18,0040800162
1151,Sean,Corbin,33,0040800142
1176,Monty,McCutchen,13,0040800142
1830,Marc,Davis,34,0040800142
